Date_sampled,pH,Tank_Replicate,pH_Replicate,Shell_length_mm,New_tin_ID,Shell_Tin_ID,Shell_Tin_Weight_g,Dry_Shell_Tin_Weight_g,Dry_Shell_weight_g,Somatic_Tissue_Tin_Weight_g,Tin_Dry_Somatic_Tissue_g,Dry_Somatic_Tissue_g,Ash_Tin_Somatic_Dry_Weight_g,Ash_Inorganic_ Somatic_Weight_g,Adductor_Tin_Weight_g,Tin_Dry_Adductor_Tissue_g,Dry_Adductor_Tissue_g,Ash_Tin_Aductor_Dry_Weight_g,Ash_Inorganic_ Adductor_Weight_g,Tissue_Tin_ID,Tissue_Tin_Weight_g,Dry_Tissue_Tin_Weight_g,Dry_Tissue_weight_g,Gonad_Tin_ID,Gonad_stage,Gonad_Tin_Weight_g,Dry_Gonad_Tin_Weight_g,Dry_Gonad_weight_g,Gonad_Index_Gonad:Soma,Whole_animal_dry_weight_g,Shell_ash_weight_g_with_tin,Tissue_ash_weight_with_g_tin,Gonad_ash_weight_g_with_tin,Total_ash_weight_g_with_tin,Total_ash_weight_g,TotalAFDW_g,notes
4/26/2022,8,F,8_F,40,394,394,1.197,5.8687,4.6717,0.4112,0.6824,0.2712,0.4801,0.0689,0.3974,0.5774,0.18,0.4225,0.0251,NA,NA,NA,0.4512,NA,NA,0.3938,0.6984,0.3046,NA,5.4275,5.7512,NA,0.4403,NA,4.6947,0.7328,
4/26/2022,8,G,8_G,30.35,395,395,1.1669,6.4116,5.2447,0.411,0.6703,0.2593,0.4787,0.0677,0.3971,0.5817,0.1846,0.4319,0.0348,NA,NA,NA,0.4439,NA,NA,0.3957,0.7832,0.3875,NA,6.0761,6.3281,NA,0.4469,NA,5.3149,0.7612,
4/26/2022,8,G,8_G,37.825,396,396,1.1774,4.7585,3.5811,0.4124,0.6271,0.2147,0.4625,0.0501,0.3948,0.5247,0.1299,0.4102,0.0154,NA,NA,NA,0.3446,NA,NA,0.3968,0.7025,0.3057,NA,4.2314,4.6823,NA,0.4505,NA,3.6241,0.6073,
4/26/2022,8,G,8_G,41,397,397,1.1976,6.2027,5.0051,0.4081,0.7419,0.3338,0.4839,0.0758,0.3992,0.6329,0.2337,0.4288,0.0296,NA,NA,NA,0.5675,NA,NA,0.4025,1.0385,0.636,NA,6.2086,6.0876,NA,0.5041,NA,5.097,1.1116,
4/26/2022,8,G,8_G,36.5,398,398,1.1874,4.8266,3.6392,0.4116,0.6187,0.2071,0.4517,0.0401,0.3993,0.5891,0.1898,0.4233,0.024,NA,NA,NA,0.3969,NA,NA,0.3926,0.5493,0.1567,NA,4.1928,4.7526,NA,0.4188,NA,3.6555,0.5373,
4/26/2022,8,G,8_G,39.8,399,399,1.1856,4.7015,3.5159,0.4112,0.656,0.2448,0.466,0.0548,0.3942,0.5646,0.1704,0.4155,0.0213,NA,NA,NA,0.4152,NA,NA,0.3955,0.8927,0.4972,NA,4.4283,4.6309,NA,0.4796,NA,3.6055,0.8228,
4/26/2022,8,H,8_H,30.7,380,380,1.1884,3.2593,2.0709,0.4168,0.5551,0.1383,0.4532,0.0364,0.4002,0.4964,0.0962,0.4108,0.0106,NA,NA,NA,0.2345,NA,NA,0.4158,0.6261,0.2103,NA,2.5157,3.2227,NA,0.4511,NA,2.1166,0.3991,
4/26/2022,8,H,8_H,39.85,381,381,1.1801,6.2787,5.0986,0.4131,0.7584,0.3453,0.4896,0.0765,0.4003,0.6396,0.2393,0.4221,0.0218,NA,NA,NA,0.5846,NA,NA,0.4114,0.756,0.3446,NA,6.0278,6.1888,NA,0.469,NA,5.1646,0.8632,
4/26/2022,8,H,8_H,38.5,382,382,1.172,4.9652,3.7932,0.4131,0.6623,0.2492,0.4737,0.0606,0.4023,0.633,0.2307,0.4292,0.0269,NA,NA,NA,0.4799,NA,NA,0.4164,0.4672,0.0508,NA,4.3239,4.8973,NA,0.4253,NA,3.8217,0.5022,
4/26/2022,8,H,8_H,33.75,383,383,1.1843,3.8324,2.6481,0.4101,0.5825,0.1724,0.4509,0.0408,0.3958,0.5616,0.1658,0.4131,0.0173,NA,NA,NA,0.3382,NA,NA,0.4169,0.5339,0.117,NA,3.1033,3.7825,NA,0.4337,NA,2.6731,0.4302,
4/26/2022,8,H,8_H,37.95,384,384,1.1707,5.1668,3.9961,0.4107,0.656,0.2453,0.4611,0.0504,0.3964,0.5645,0.1681,0.4167,0.0203,NA,NA,NA,0.4134,NA,NA,0.4114,0.8615,0.4501,NA,4.8596,5.0903,NA,0.4899,NA,4.0688,0.7908,
5/26/2022,7.5,A,7.5_A,39.6,356,356,1.1862,5.5242,4.338,0.4091,0.7061,0.297,0.484,0.0749,0.3984,0.6151,0.2167,0.4261,0.0277,NA,NA,NA,0.5137,NA,NA,0.4081,0.4468,0.0387,NA,4.8904,5.4554,NA,0.419,NA,4.3827,0.5077,
5/26/2022,7.5,A,7.5_A,38.6,357,357,1.1721,5.376,4.2039,0.4161,0.7308,0.3147,0.4938,0.0777,0.3964,0.6246,0.2282,0.424,0.0276,NA,NA,NA,0.5429,NA,NA,0.4154,0.6227,0.2073,NA,4.9541,5.3035,NA,0.4426,NA,4.2639,0.6902,
5/26/2022,7.5,A,7.5_A,44.25,358,358,1.1779,7.6745,6.4966,0.4116,0.7526,0.341,0.5117,0.1001,0.3983,0.6332,0.2349,0.427,0.0287,NA,NA,NA,0.5759,NA,NA,0.4169,0.5315,0.1146,NA,7.1871,7.5696,NA,0.437,NA,6.5406,0.6465,
5/26/2022,7.5,A,7.5_A,31.5,359,359,1.1713,3.5099,2.3386,0.4076,0.5342,0.1266,0.4883,0.0807,0.3992,0.4914,0.0922,0.4114,0.0122,NA,NA,NA,0.2188,NA,NA,0.4129,0.5483,0.1354,NA,2.6928,3.4709,NA,0.4312,NA,2.4108,0.282,
5/26/2022,7.5,B,7.5_B,33.7,360,360,1.1806,3.4194,2.2388,0.4108,0.5641,0.1533,0.4415,0.0307,0.3973,0.4741,0.0768,0.4066,0.0093,NA,NA,NA,0.2301,NA,NA,0.4138,0.5382,0.1244,NA,2.5933,3.3817,NA,0.4399,NA,2.2672,0.3261,
5/26/2022,7.5,B,7.5_B,41.5,361,361,1.1958,5.3224,4.1266,0.4138,0.7238,0.31,0.4919,0.0781,0.3949,0.5729,0.178,0.4167,0.0218,NA,NA,NA,0.488,NA,NA,0.4121,0.5235,0.1114,NA,4.726,5.2555,NA,0.4323,NA,4.1798,0.5462,
5/26/2022,7.5,B,7.5_B,49.7,362,362,1.1645,5.2463,4.0818,0.414,0.6771,0.2631,0.4773,0.0633,0.3966,0.5815,0.1849,0.4156,0.019,NA,NA,NA,0.448,NA,NA,0.4057,0.8596,0.4539,NA,4.9837,5.1759,NA,0.4841,NA,4.1721,0.8116,
5/26/2022,7.5,B,7.5_B,36.35,363,363,1.1923,4.8973,3.705,0.4149,0.6108,0.1959,0.4622,0.0473,0.3978,0.5748,0.177,0.4196,0.0218,NA,NA,NA,0.3729,NA,NA,0.4098,0.5426,0.1328,NA,4.2107,4.833,NA,0.4292,NA,3.7292,0.4815,
5/26/2022,7.5,C,7.5_C,41.8,368,368,1.1897,6.1029,4.9132,0.4127,0.7366,0.3239,0.4938,0.0811,0.3939,0.6026,0.2087,0.4195,0.0256,NA,NA,NA,0.5326,NA,NA,0.4105,0.7225,0.312,NA,5.7578,6.0252,NA,0.4612,NA,4.9929,0.7649,
5/26/2022,7.5,C,7.5_C,33,369,369,1.177,3.7238,2.5468,0.4116,0.5617,0.1501,0.4524,0.0408,0.3955,0.4905,0.095,0.4091,0.0136,NA,NA,NA,0.2451,NA,NA,0.4109,0.6463,0.2354,NA,3.0273,3.6714,NA,0.4474,NA,2.5853,0.442,
5/26/2022,7.5,C,7.5_C,39.4,370,370,1.1928,5.5291,4.3363,0.4075,0.6664,0.2589,0.4751,0.0676,0.4012,0.6196,0.2184,0.4328,0.0316,NA,NA,NA,0.4773,NA,NA,0.4112,0.6127,0.2015,NA,5.0151,5.4377,NA,0.4465,NA,4.3794,0.6357,
5/26/2022,7.5,C,7.5_C,39.3,371,371,1.196,4.9013,3.7053,0.4168,0.6637,0.2469,0.489,0.0722,0.3951,0.538,0.1429,0.4148,0.0197,NA,NA,NA,0.3898,NA,NA,0.4161,0.5386,0.1225,NA,4.2176,4.8222,NA,0.4349,NA,3.7369,0.4807,
5/26/2022,7.5,D,7.5_D,36.2,364,364,1.1819,4.3231,3.1412,0.4137,0.6197,0.206,0.4665,0.0528,0.3981,0.5029,0.1048,0.4115,0.0134,NA,NA,NA,0.3108,NA,NA,0.4174,0.642,0.2246,NA,3.6766,4.2693,NA,0.4519,NA,3.1881,0.4885,
5/26/2022,7.5,D,7.5_D,39.1,365,365,1.1958,5.3119,4.1161,0.4175,0.7027,0.2852,0.4856,0.0681,0.3982,0.5937,0.1955,0.4225,0.0243,NA,NA,NA,0.4807,NA,NA,0.4145,0.6767,0.2622,NA,4.859,5.2385,NA,0.4533,NA,4.1739,0.6851,
5/26/2022,7.5,D,7.5_D,41.5,366,366,1.1983,6.3894,5.1911,0.4101,0.6784,0.2683,0.4803,0.0702,0.3987,0.577,0.1783,0.4212,0.0225,NA,NA,NA,0.4466,NA,NA,0.411,0.9135,0.5025,NA,6.1402,6.2705,NA,0.4942,NA,5.2481,0.8921,
5/26/2022,7.5,D,7.5_D,44.825,367,367,1.1816,6.355,5.1734,0.4077,0.7649,0.3572,0.5011,0.0934,0.3945,0.6168,0.2223,0.4261,0.0316,NA,NA,NA,0.5795,NA,NA,0.4098,0.5119,0.1021,NA,5.855,6.2364,NA,0.4272,NA,5.1972,0.6578,
5/26/2022,8,A,8_A,39.15,348,348,1.1902,5.1675,3.9773,0.4088,0.6891,0.2803,0.4873,0.0785,0.4002,0.5899,0.1897,0.4244,0.0242,NA,NA,NA,0.47,NA,NA,0.4054,0.556,0.1506,NA,4.5979,5.1,NA,0.4275,NA,4.0346,0.5633,
5/26/2022,8,A,8_A,38.75,349,349,1.1661,5.2387,4.0726,0.4167,0.6841,0.2674,0.4777,0.061,0.4007,0.6398,0.2391,0.4319,0.0312,NA,NA,NA,0.5065,NA,NA,0.4184,0.5114,0.093,NA,4.6721,5.1605,NA,0.4326,NA,4.1008,0.5713,
5/26/2022,8,A,8_A,39,350,350,1.1796,5.1513,3.9717,0.416,0.6861,0.2701,0.4875,0.0715,0.398,0.6164,0.2184,0.4248,0.0268,NA,NA,NA,0.4885,NA,NA,0.4082,0.5076,0.0994,NA,4.5596,5.0794,NA,0.4259,NA,4.0158,0.5438,
5/26/2022,8,A,8_A,35,351,351,1.1852,4.2229,3.0377,0.4135,0.5871,0.1736,0.4552,0.0417,0.3942,0.5376,0.1434,0.417,0.0228,NA,NA,NA,0.317,NA,NA,0.414,0.4769,0.0629,NA,3.4176,4.1563,NA,0.4262,NA,3.0478,0.3698,
5/26/2022,8,B,8_B,40,372,372,1.1774,6.4152,5.2378,0.4081,0.6924,0.2843,0.4788,0.0707,0.3945,0.6022,0.2077,0.4162,0.0217,NA,NA,NA,0.492,NA,NA,0.4051,0.4613,0.0562,NA,5.786,6.3329,NA,0.4155,NA,5.2583,0.5277,
5/26/2022,8,B,8_B,32.35,373,373,1.1897,5.9395,4.7498,0.4119,0.7074,0.2955,0.4868,0.0749,0.3923,0.628,0.2357,0.4209,0.0286,NA,NA,NA,0.5312,NA,NA,0.4095,0.5254,0.1159,NA,5.3969,5.8529,NA,0.4269,NA,4.7841,0.6128,
5/26/2022,8,B,8_B,40.25,374,374,1.1774,5.7613,4.5839,0.4104,0.7462,0.3358,0.5001,0.0897,0.3954,0.6359,0.2405,0.4245,0.0291,NA,NA,NA,0.5763,NA,NA,0.4167,0.7801,0.3634,NA,5.5236,5.6636,NA,0.4806,NA,4.6689,0.8547,
5/26/2022,8,B,8_B,46.95,375,375,1.1847,4.244,3.0593,0.4142,0.6257,0.2115,0.4691,0.0549,0.3959,0.523,0.1271,0.4141,0.0182,NA,NA,NA,0.3386,NA,NA,0.4142,0.6204,0.2062,NA,3.6041,4.1775,NA,0.4437,NA,3.0954,0.5087,
5/26/2022,8,C,8_C,36.3,376,376,1.1816,4.7164,3.5348,0.415,0.6035,0.1885,0.4608,0.0458,0.3976,0.5096,0.112,0.4111,0.0135,NA,NA,NA,0.3005,NA,NA,0.4176,0.4373,0.0197,NA,3.855,4.6581,NA,0.4217,NA,3.5399,0.3151,
5/26/2022,8,C,8_C,43.65,377,377,1.1804,7.2913,6.1109,0.4087,0.79,0.3813,0.5107,0.102,0.4048,0.6293,0.2245,0.4316,0.0268,NA,NA,NA,0.6058,NA,NA,0.4182,0.5812,0.163,NA,6.8797,7.1803,NA,0.447,NA,6.1575,0.7222,
5/26/2022,8,C,8_C,40.8,378,378,1.1842,5.6357,4.4515,0.4114,0.7029,0.2915,0.4868,0.0754,0.397,0.6646,0.2676,0.4277,0.0307,NA,NA,NA,0.5591,NA,NA,0.4093,0.4393,0.03,NA,5.0406,5.5318,NA,0.4163,NA,4.4607,0.5799,
5/26/2022,8,C,8_C,39.8,379,379,1.1927,5.4628,4.2701,0.4143,0.6844,0.2701,0.4937,0.0794,0.3929,0.5511,0.1582,0.412,0.0191,NA,NA,NA,0.4283,NA,NA,0.4094,0.4688,0.0594,NA,4.7578,5.3842,NA,0.421,NA,4.3016,0.4562,
5/26/2022,8,D,8_D,41,352,352,1.1808,5.0972,3.9164,0.4171,0.6979,0.2808,0.4803,0.0632,0.3933,0.5616,0.1683,0.4188,0.0255,NA,NA,NA,0.4491,NA,NA,0.4101,0.7675,0.3574,NA,4.7229,5.0238,NA,0.4674,NA,3.989,0.7339,
5/26/2022,8,D,8_D,37.6,353,353,1.1818,5.2994,4.1176,0.4118,0.6479,0.2361,0.4772,0.0654,0.3949,0.5118,0.1169,0.4113,0.0164,NA,NA,NA,0.353,NA,NA,0.4101,0.4867,0.0766,NA,4.5472,5.2285,NA,0.4232,NA,4.1416,0.4056,
5/26/2022,8,D,8_D,34.8,354,354,1.1707,4.6078,3.4371,0.4096,0.6185,0.2089,0.4552,0.0456,0.4,0.5625,0.1625,0.4215,0.0215,NA,NA,NA,0.3714,NA,NA,0.4117,0.7169,0.3052,NA,4.1137,4.5479,NA,0.4608,NA,3.4934,0.6203,
5/26/2022,8,D,8_D,43.95,355,355,1.1809,6.5335,5.3526,0.4095,0.7339,0.3244,0.487,0.0775,0.393,0.6061,0.2131,0.4207,0.0277,NA,NA,NA,0.5375,NA,NA,0.4131,0.8523,0.4392,NA,6.3293,6.4311,NA,0.4683,NA,5.4106,0.9187,
6/29/2022,7.5,A,7.5_A,38.7,508,508,1.1133,6.047,4.9337,0.3995,0.747,0.3475,0.4868,0.0873,0.3941,0.5679,0.1738,0.4172,0.0231,NA,NA,NA,0.5213,NA,NA,0.4151,0.6863,0.2712,NA,5.7262,5.9731,NA,0.4531,NA,5.0082,0.718,
6/29/2022,7.5,A,7.5_A,37.075,509,509,1.0968,5.0737,3.9769,0.4023,0.7258,0.3235,0.4792,0.0769,0.3959,0.5708,0.1749,0.4206,0.0247,NA,NA,NA,0.4984,NA,NA,0.4157,0.6456,0.2299,NA,4.7052,4.9986,NA,0.4498,NA,4.0375,0.6677,
6/29/2022,7.5,A,7.5_A,37.075,510,510,1.1125,4.8812,3.7687,0.3967,0.7089,0.3122,0.4774,0.0807,0.3975,0.5867,0.1892,0.4228,0.0253,NA,NA,NA,0.5014,NA,NA,0.4124,0.4513,0.0389,NA,4.309,4.8013,NA,0.4211,NA,3.8035,0.5055,
6/29/2022,7.5,A,7.5_A,37.125,511,511,1.1117,4.6787,3.567,0.3956,0.6022,0.2066,0.454,0.0584,0.4002,0.5244,0.1242,0.4191,0.0189,NA,NA,NA,0.3308,NA,NA,0.4075,0.4242,0.0167,NA,3.9145,4.6108,NA,0.4127,NA,3.5816,0.3329,
6/29/2022,7.5,B,7.5_B,39.7,512,512,1.1091,4.3892,3.2801,0.398,0.6949,0.2969,0.4878,0.0898,0.4017,0.5528,0.1511,0.4232,0.0215,NA,NA,NA,0.448,NA,NA,0.4114,0.6628,0.2514,NA,3.9795,4.3245,NA,0.4558,NA,3.3711,0.6084,
6/29/2022,7.5,B,7.5_B,34.35,513,513,1.1098,4.1963,3.0865,0.3954,0.6249,0.2295,0.4572,0.0618,0.3929,0.5551,0.1622,0.4153,0.0224,NA,NA,NA,0.3917,NA,NA,0.4088,0.5663,0.1575,NA,3.6357,4.1444,NA,0.4354,NA,3.1454,0.4903,
6/29/2022,7.5,B,7.5_B,39.4,514,514,1.1066,5.8839,4.7773,0.3967,0.7243,0.3276,0.4779,0.0812,0.3917,0.5853,0.1936,0.4197,0.028,NA,NA,NA,0.5212,NA,NA,0.4066,0.514,0.1074,NA,5.4059,5.7776,NA,0.426,NA,4.7996,0.6063,
6/29/2022,7.5,B,7.5_B,39.9,515,515,1.1064,5.6672,4.5608,0.3962,0.7344,0.3382,0.482,0.0858,0.3929,0.6214,0.2285,0.4268,0.0339,NA,NA,NA,0.5667,NA,NA,0.4067,0.4787,0.072,NA,5.1995,5.5814,NA,0.4215,NA,4.6095,0.59,
6/29/2022,7.5,C,7.5_C,34.1,516,516,1.1207,3.9141,2.7934,0.3958,0.6149,0.2191,0.4424,0.0466,0.3933,0.5088,0.1155,0.4102,0.0169,NA,NA,NA,0.3346,NA,NA,0.41,0.4757,0.0657,NA,3.1937,3.8721,NA,0.421,NA,2.8259,0.3678,
6/29/2022,7.5,C,7.5_C,38.2,517,517,1.1086,5.6131,4.5045,0.394,0.7474,0.3534,0.4732,0.0792,0.3927,0.593,0.2003,0.424,0.0313,NA,NA,NA,0.5537,NA,NA,0.4141,0.5265,0.1124,NA,5.1706,5.523,NA,0.4303,NA,4.5411,0.6295,
6/29/2022,7.5,C,7.5_C,38,518,518,1.1067,5.0723,3.9656,0.3924,0.5616,0.1692,0.4386,0.0462,0.406,0.5567,0.1507,0.4272,0.0212,NA,NA,NA,0.3199,NA,NA,0.4194,0.6756,0.2562,NA,4.5417,5.0112,NA,0.4587,NA,4.0112,0.5305,
6/29/2022,7.5,C,7.5_C,36.275,519,519,1.1094,4.302,3.1926,0.4006,0.5124,0.1118,0.4337,0.0331,0.4019,0.4511,0.0492,0.412,0.0101,NA,NA,NA,0.161,NA,NA,0.4171,0.6194,0.2023,NA,3.5559,4.2513,NA,0.4506,NA,3.2186,0.3373,
6/29/2022,7.5,D,7.5_D,34.65,520,520,1.0926,3.7236,2.631,0.3941,0.6211,0.227,0.4657,0.0716,0.399,0.4977,0.0987,0.4103,0.0113,NA,NA,NA,0.3257,NA,NA,0.4133,0.4965,0.0832,NA,3.0399,3.6738,NA,0.4255,NA,2.6763,0.3636,
6/29/2022,7.5,D,7.5_D,33.5,521,521,1.1072,3.6334,2.5262,0.3956,0.5134,0.1178,0.4296,0.034,0.3922,0.4652,0.073,0.4027,0.0105,NA,NA,NA,0.1908,NA,NA,0.4136,0.6219,0.2083,NA,2.9253,3.5736,NA,0.4432,NA,2.5405,0.3848,
6/29/2022,7.5,D,7.5_D,34.575,522,522,1.0874,4.094,3.0066,0.3959,0.6398,0.2439,0.458,0.0621,0.399,0.5448,0.1458,0.4141,0.0151,NA,NA,NA,0.3897,NA,NA,0.4098,0.4565,0.0467,NA,3.443,4.0432,NA,0.4166,NA,3.0398,0.4032,
6/29/2022,7.5,D,7.5_D,33.6,523,523,1.1108,4.1412,3.0304,0.3989,0.528,0.1291,0.442,0.0431,0.397,0.4989,0.1019,0.4184,0.0214,NA,NA,NA,0.231,NA,NA,0.4082,0.4623,0.0541,NA,3.3155,4.0908,NA,0.4158,NA,3.0521,0.2634,
6/29/2022,8,A,8_A,38.2,524,524,1.0873,5.215,4.1277,0.4001,0.7175,0.3174,0.4792,0.0791,0.3991,0.5911,0.192,0.4261,0.027,NA,NA,NA,0.5094,NA,NA,0.4119,0.4659,0.054,NA,4.6911,5.1418,NA,0.4227,NA,4.1714,0.5197,
6/29/2022,8,A,8_A,38.125,525,525,1.1046,5.2818,4.1772,0.3955,0.7093,0.3138,0.4696,0.0741,0.3976,0.606,0.2084,0.4262,0.0286,NA,NA,NA,0.5222,NA,NA,0.4054,0.4303,0.0249,NA,4.7243,5.1908,NA,0.4106,NA,4.1941,0.5302,
6/29/2022,8,A,8_A,40.9,526,526,1.105,4.4724,3.3674,0.3934,0.7875,0.3941,0.4804,0.087,0.3986,0.656,0.2574,0.4291,0.0305,NA,NA,NA,0.6515,NA,NA,0.4054,0.4846,0.0792,NA,4.0981,4.4097,NA,0.4177,NA,3.4345,0.6636,
6/29/2022,8,A,8_A,34.625,527,527,1.0928,5.7959,4.7031,0.3911,0.6202,0.2291,0.4566,0.0655,0.3989,0.5428,0.1439,0.4204,0.0215,NA,NA,NA,0.373,NA,NA,0.4082,0.4452,0.037,NA,5.1131,5.7027,NA,0.4152,NA,4.7039,0.4092,
6/29/2022,8,B,8_B,34.95,528,528,1.1051,4.1162,3.0111,0.3967,0.5352,0.1385,0.4265,0.0298,0.4035,0.5214,0.1179,0.4309,0.0274,NA,NA,NA,0.2564,NA,NA,0.4108,0.4383,0.0275,NA,3.295,4.0477,NA,0.42,NA,3.009,0.286,
6/29/2022,8,B,8_B,41.2,529,529,1.0915,6.2383,5.1468,0.4015,0.6824,0.2809,0.4448,0.0433,0.3961,0.6541,0.258,0.4385,0.0424,NA,NA,NA,0.5389,NA,NA,0.4106,0.6905,0.2799,NA,5.9656,6.1171,NA,0.4555,NA,5.1562,0.8094,
6/29/2022,8,B,8_B,38.875,530,530,1.1099,5.2037,4.0938,0.3936,0.6242,0.2306,0.4396,0.046,0.3953,0.5965,0.2012,0.4353,0.04,NA,NA,NA,0.4318,NA,NA,0.409,0.4337,0.0247,NA,4.5503,5.1334,NA,0.4139,NA,4.1144,0.4359,
6/29/2022,8,B,8_B,40.2,531,531,1.1121,6.7215,5.6094,0.3915,0.6524,0.2609,0.4398,0.0483,0.3945,0.6381,0.2436,0.4371,0.0426,NA,NA,NA,0.5045,NA,NA,0.4078,0.4286,0.0208,NA,6.1347,6.5863,NA,0.4112,NA,5.5685,0.5662,
6/29/2022,8,C,8_C,39.6,532,532,1.1104,6.138,5.0276,0.3995,0.7365,0.337,0.4845,0.085,0.3975,0.6083,0.2108,0.4277,0.0302,NA,NA,NA,0.5478,NA,NA,0.4112,0.5138,0.1026,NA,5.678,6.0305,NA,0.4289,NA,5.053,0.625,
6/29/2022,8,C,8_C,40.625,533,533,1.107,4.9373,3.8303,0.3986,0.7155,0.3169,0.4792,0.0806,0.3918,0.6065,0.2147,0.4237,0.0319,NA,NA,NA,0.5316,NA,NA,0.4144,0.8393,0.4249,NA,4.7868,4.863,NA,0.4775,NA,3.9316,0.8552,
6/29/2022,8,C,8_C,36.825,534,534,1.1147,4.3385,3.2238,0.3987,0.6155,0.2168,0.46,0.0613,0.3972,0.5293,0.1321,0.4164,0.0192,NA,NA,NA,0.3489,NA,NA,0.4125,0.5333,0.1208,NA,3.6935,4.2785,NA,0.4355,NA,3.2673,0.4262,
6/29/2022,8,C,8_B,39.075,535,535,1.1183,5.313,4.1947,0.3918,0.6956,0.3038,0.4705,0.0787,0.4037,0.6013,0.1976,0.4286,0.0249,NA,NA,NA,0.5014,NA,NA,0.4097,0.6765,0.2668,NA,4.9629,5.2387,NA,0.4559,NA,4.2702,0.6927,
6/29/2022,8,D,8_D,37.225,536,536,1.1066,5.2533,4.1467,0.3954,0.6982,0.3028,0.4668,0.0714,0.396,0.5864,0.1904,0.4225,0.0265,NA,NA,NA,0.4932,NA,NA,0.413,0.6219,0.2089,NA,4.8488,5.1676,NA,0.447,NA,4.1929,0.6559,
6/29/2022,8,D,8_D,35.125,537,537,1.1007,4.1256,3.0249,0.4013,0.6535,0.2522,0.4677,0.0664,0.4011,0.5347,0.1336,0.4223,0.0212,NA,NA,NA,0.3858,NA,NA,0.4123,0.5552,0.1429,NA,3.5536,4.0683,NA,0.4362,NA,3.0791,0.4745,
6/29/2022,8,D,8_D,35.175,538,538,1.1114,4.2991,3.1877,0.4019,0.6648,0.2629,0.4705,0.0686,0.395,0.5353,0.1403,0.4149,0.0199,NA,NA,NA,0.4032,NA,NA,0.4126,0.5456,0.133,NA,3.7239,4.2462,NA,0.4343,NA,3.245,0.4789,
6/29/2022,8,D,8_D,42.025,539,539,1.0922,5.9347,4.8425,0.3929,0.782,0.3891,0.4962,0.1033,0.4036,0.6427,0.2391,0.4337,0.0301,NA,NA,NA,0.6282,NA,NA,0.4164,0.6266,0.2102,NA,5.6809,5.8323,NA,0.4518,NA,4.9089,0.772,
